Order ID,Customer ID,Category, Cookies Shipped   , Revenue , Cost ,Order Date,Ship  Date,Order Status  
173491,785432, Park & Eat LLC, $97.00 , $485.00 , $242.50 ,6/11/2017,6/16/2017,Shipped
477394,452584, Acme Grocery Stores, $186.00 , $930.00 , $465.00 ,6/13/2017,6/15/2017,Shipped
495527,325698, Cascade Grovers, $387.00 ," $1,935.00 ", $967.50 ,6/12/2017,6/15/2017,Shipped
884417,985245, Quick Bite Convenience Stores, $132.00 , $660.00 , $330.00 ,6/11/2017,6/15/2017,Shipped
128203,985245, Quick Bite Convenience Stores, $243.00 ," $1,215.00 ", $607.50 ,6/11/2017,6/15/2017,Shipped
494950,152689, YT Restaurants, $812.00 ," $4,060.00 "," $2,030.00 ",6/10/2017,6/15/2017,Shipped
625541,152689, YT Restaurants, $62.00 , $310.00 , $155.00 ,6/10/2017,6/15/2017,Shipped
647752,152689, YT Restaurants, $582.00 ," $2,910.00 "," $1,455.00 ",6/10/2017,6/15/2017,Shipped
155258,785432, Park & Eat LLC, $797.00 ," $3,985.00 "," $1,992.50 ",6/10/2017,6/14/2017,Shipped
482653,785432, Park & Eat LLC, $159.00 , $795.00 , $397.50 ,6/10/2017,6/14/2017,Shipped
848764,785432, Park & Eat LLC, $208.00 ," $1,040.00 ", $520.00 ,6/9/2017,6/14/2017,Shipped
467892,152689, YT Restaurants, $544.00 ," $2,720.00 "," $1,360.00 ",6/9/2017,6/14/2017,Shipped
580665,325698, Cascade Grovers, $566.00 ," $2,830.00 "," $1,415.00 ",6/11/2017,6/13/2017,Shipped
572070,985245, Quick Bite Convenience Stores, $785.00 ," $3,925.00 "," $1,962.50 ",6/9/2017,6/13/2017,Shipped
588248,325698, Cascade Grovers, $878.00 ," $4,390.00 "," $2,195.00 ",6/10/2017,6/12/2017,Shipped
888796,985245, Quick Bite Convenience Stores, $232.00 ," $1,160.00 ", $580.00 ,6/8/2017,6/12/2017,Shipped
154669,785432, Park & Eat LLC, $243.00 ," $1,215.00 ", $607.50 ,6/7/2017,6/12/2017,Shipped
291222,452584, Acme Grocery Stores, $62.00 , $310.00 , $155.00 ,6/9/2017,6/11/2017,Shipped
469169,785432, Park & Eat LLC, $273.00 ," $1,365.00 ", $682.50 ,6/5/2017,6/10/2017,Shipped
230238,985245, Quick Bite Convenience Stores, $181.00 , $905.00 , $452.50 ,6/5/2017,6/9/2017,Shipped
285171,152689, YT Restaurants, $426.00 ," $2,130.00 "," $1,065.00 ",6/4/2017,6/9/2017,Shipped
812501,785432, Park & Eat LLC, $775.00 ," $3,875.00 "," $1,937.50 ",6/3/2017,6/8/2017,Shipped
378786,985245, Quick Bite Convenience Stores, $403.00 ," $2,015.00 "," $1,007.50 ",6/3/2017,6/7/2017,Shipped
617806,985245, Quick Bite Convenience Stores," $1,000.00 "," $5,000.00 "," $2,500.00 ",6/3/2017,6/7/2017,Shipped
624654,325698, Cascade Grovers, $394.00 ," $1,970.00 ", $985.00 ,6/4/2017,6/6/2017,Shipped
848626,985245, Quick Bite Convenience Stores, $601.00 ," $3,005.00 "," $1,502.50 ",6/3/2017,6/6/2017,Shipped
422150,985245, Quick Bite Convenience Stores, $166.00 , $830.00 , $415.00 ,6/2/2017,6/6/2017,Shipped
699402,152689, YT Restaurants, $786.00 ," $3,930.00 "," $1,965.00 ",6/1/2017,6/6/2017,Shipped
428224,985245, Quick Bite Convenience Stores, $194.00 , $970.00 , $485.00 ,6/1/2017,6/5/2017,Shipped
176890,152689, YT Restaurants, $700.00 ," $3,500.00 "," $1,750.00 ",5/31/2017,6/5/2017,Shipped
284556,985245, Quick Bite Convenience Stores, $132.00 , $660.00 , $330.00 ,6/1/2017,6/4/2017,Shipped
987214,985245, Quick Bite Convenience Stores, $856.00 ," $4,280.00 "," $2,140.00 ",6/1/2017,6/4/2017,Shipped
613626,985245, Quick Bite Convenience Stores, $878.00 ," $4,390.00 "," $2,195.00 ",5/31/2017,6/4/2017,Shipped
845628,152689, YT Restaurants, $354.00 ," $1,770.00 ", $885.00 ,5/30/2017,6/4/2017,Shipped
399376,325698, Cascade Grovers, $190.00 , $950.00 , $475.00 ,5/31/2017,6/3/2017,Shipped
345760,985245, Quick Bite Convenience Stores, $220.00 ," $1,100.00 ", $550.00 ,5/31/2017,6/3/2017,Shipped
575213,985245, Quick Bite Convenience Stores, $448.00 ," $2,240.00 "," $1,120.00 ",5/30/2017,6/2/2017,Shipped
629460,325698, Cascade Grovers, $250.00 ," $1,250.00 ", $625.00 ,5/30/2017,6/1/2017,Shipped
154222,325698, Cascade Grovers, $499.00 ," $2,495.00 "," $1,247.50 ",5/30/2017,6/1/2017,Shipped
771355,985245, Quick Bite Convenience Stores, $697.00 ," $3,485.00 "," $1,742.50 ",5/28/2017,6/1/2017,Shipped
148613,452584, Acme Grocery Stores, $991.00 ," $4,955.00 "," $2,477.50 ",5/29/2017,5/31/2017,Shipped
747181,985245, Quick Bite Convenience Stores, $245.00 ," $1,225.00 ", $612.50 ,5/27/2017,5/31/2017,Shipped
788212,785432, Park & Eat LLC, $115.00 , $575.00 , $287.50 ,5/26/2017,5/31/2017,Shipped
584385,325698, Cascade Grovers, $747.00 ," $3,735.00 "," $1,867.50 ",5/28/2017,5/30/2017,Shipped
179488,325698, Cascade Grovers, $738.00 ," $3,690.00 "," $1,845.00 ",5/28/2017,5/30/2017,Shipped
309433,785432, Park & Eat LLC, $834.00 ," $4,170.00 "," $2,085.00 ",5/25/2017,5/30/2017,Shipped
967716,985245, Quick Bite Convenience Stores, $975.00 ," $4,875.00 "," $2,437.50 ",5/26/2017,5/29/2017,Shipped
238041,985245, Quick Bite Convenience Stores, $503.00 ," $2,515.00 "," $1,257.50 ",5/25/2017,5/29/2017,Shipped
469130,152689, YT Restaurants, $705.00 ," $3,525.00 "," $1,762.50 ",5/24/2017,5/29/2017,Shipped
681100,785432, Park & Eat LLC, $907.00 ," $4,535.00 "," $2,267.50 ",5/24/2017,5/28/2017,Shipped
655144,152689, YT Restaurants, $969.00 ," $4,845.00 "," $2,422.50 ",5/23/2017,5/28/2017,Shipped
695503,152689, YT Restaurants, $470.00 ," $2,350.00 "," $1,175.00 ",5/23/2017,5/28/2017,Shipped
389320,152689, YT Restaurants, $683.00 ," $3,415.00 "," $1,707.50 ",5/22/2017,5/27/2017,Shipped
277207,785432, Park & Eat LLC, $505.00 ," $2,525.00 "," $1,262.50 ",5/22/2017,5/26/2017,Shipped
137316,785432, Park & Eat LLC, $366.00 ," $1,830.00 ", $915.00 ,5/21/2017,5/26/2017,Shipped
783895,785432, Park & Eat LLC, $970.00 ," $4,850.00 "," $2,425.00 ",5/21/2017,5/26/2017,Shipped
607546,985245, Quick Bite Convenience Stores, $50.00 , $250.00 , $125.00 ,5/22/2017,5/25/2017,Shipped
750072,785432, Park & Eat LLC, $233.00 ," $1,165.00 ", $582.50 ,5/20/2017,5/25/2017,Shipped
553287,325698, Cascade Grovers, $826.00 ," $4,130.00 "," $2,065.00 ",5/22/2017,5/24/2017,Shipped
830928,985245, Quick Bite Convenience Stores, $868.00 ," $4,340.00 "," $2,170.00 ",5/19/2017,5/23/2017,Shipped
880923,985245, Quick Bite Convenience Stores, $361.00 ," $1,805.00 ", $902.50 ,5/18/2017,5/22/2017,Shipped
865960,325698, Cascade Grovers, $381.00 ," $1,905.00 ", $952.50 ,5/19/2017,5/21/2017,Shipped
106109,452584, Acme Grocery Stores, $912.00 ," $4,560.00 "," $2,280.00 ",5/18/2017,5/20/2017,Shipped
782086,325698, Cascade Grovers, $857.00 ," $4,285.00 "," $2,142.50 ",5/18/2017,5/20/2017,Shipped
483728,325698, Cascade Grovers, $82.00 , $410.00 , $205.00 ,5/18/2017,5/20/2017,Shipped
232445,785432, Park & Eat LLC, $807.00 ," $4,035.00 "," $2,017.50 ",5/16/2017,5/20/2017,Shipped
533958,785432, Park & Eat LLC, $862.00 ," $4,310.00 "," $2,155.00 ",5/15/2017,5/20/2017,Shipped
643210,985245, Quick Bite Convenience Stores, $716.00 ," $3,580.00 "," $1,790.00 ",5/16/2017,5/19/2017,Shipped
639608,785432, Park & Eat LLC, $393.00 ," $1,965.00 ", $982.50 ,5/14/2017,5/19/2017,Shipped
551524,325698, Cascade Grovers, $368.00 ," $1,840.00 ", $920.00 ,5/16/2017,5/18/2017,Shipped
620463,985245, Quick Bite Convenience Stores, $128.00 , $640.00 , $320.00 ,5/14/2017,5/18/2017,Shipped
628259,785432, Park & Eat LLC, $250.00 ," $1,250.00 ", $625.00 ,5/14/2017,5/18/2017,Shipped
481717,785432, Park & Eat LLC, $67.00 , $335.00 , $167.50 ,5/13/2017,5/18/2017,Shipped
156097,325698, Cascade Grovers, $773.00 ," $3,865.00 "," $1,932.50 ",5/15/2017,5/17/2017,Shipped
606892,985245, Quick Bite Convenience Stores, $95.00 , $475.00 , $237.50 ,5/12/2017,5/16/2017,Shipped
738774,452584, Acme Grocery Stores, $474.00 ," $2,370.00 "," $1,185.00 ",5/13/2017,5/15/2017,Shipped
616028,325698, Cascade Grovers, $660.00 ," $3,300.00 "," $1,650.00 ",5/10/2017,5/13/2017,Shipped
488476,785432, Park & Eat LLC, $69.00 , $345.00 , $172.50 ,5/7/2017,5/12/2017,Shipped
982546,152689, YT Restaurants, $145.00 , $725.00 , $362.50 ,5/7/2017,5/12/2017,Shipped
565152,325698, Cascade Grovers, $639.00 ," $3,195.00 "," $1,597.50 ",5/9/2017,5/11/2017,Shipped
851812,785432, Park & Eat LLC, $792.00 ," $3,960.00 "," $1,980.00 ",5/6/2017,5/11/2017,Shipped
902323,985245, Quick Bite Convenience Stores, $538.00 ," $2,690.00 "," $1,345.00 ",5/6/2017,5/10/2017,Shipped
616594,325698, Cascade Grovers, $343.00 ," $1,715.00 ", $857.50 ,5/6/2017,5/8/2017,Shipped
658720,325698, Cascade Grovers, $340.00 ," $1,700.00 ", $850.00 ,5/5/2017,5/8/2017,Shipped
467899,152689, YT Restaurants, $882.00 ," $4,410.00 "," $2,205.00 ",5/3/2017,5/8/2017,Shipped
180059,325698, Cascade Grovers, $676.00 ," $3,380.00 "," $1,690.00 ",5/5/2017,5/7/2017,Shipped
809147,985245, Quick Bite Convenience Stores, $449.00 ," $2,245.00 "," $1,122.50 ",5/3/2017,5/7/2017,Shipped
596315,452584, Acme Grocery Stores, $413.00 ," $2,065.00 "," $1,032.50 ",5/4/2017,5/6/2017,Shipped
639424,325698, Cascade Grovers, $378.00 ," $1,890.00 ", $945.00 ,5/4/2017,5/6/2017,Shipped
520412,985245, Quick Bite Convenience Stores, $472.00 ," $2,360.00 "," $1,180.00 ",5/1/2017,5/5/2017,Shipped
940045,785432, Park & Eat LLC, $378.00 ," $1,890.00 ", $945.00 ,4/30/2017,5/5/2017,Shipped
885208,785432, Park & Eat LLC, $585.00 ," $2,925.00 "," $1,462.50 ",4/30/2017,5/5/2017,Shipped
121495,152689, YT Restaurants, $849.00 ," $4,245.00 "," $2,122.50 ",4/29/2017,5/4/2017,Shipped
192456,152689, YT Restaurants, $661.00 ," $3,305.00 "," $1,652.50 ",4/28/2017,5/3/2017,Shipped
859745,985245, Quick Bite Convenience Stores, $250.00 ," $1,250.00 ", $625.00 ,4/28/2017,5/2/2017,Shipped
129242,325698, Cascade Grovers, $763.00 ," $3,815.00 "," $1,907.50 ",4/29/2017,5/1/2017,Shipped
853742,325698, Cascade Grovers, $804.00 ," $4,020.00 "," $2,010.00 ",4/28/2017,4/30/2017,Shipped
366790,325698, Cascade Grovers, $641.00 ," $3,205.00 "," $1,602.50 ",4/28/2017,4/30/2017,Shipped
186348,325698, Cascade Grovers, $769.00 ," $3,845.00 "," $1,922.50 ",4/26/2017,4/28/2017,Shipped
269802,985245, Quick Bite Convenience Stores, $946.00 ," $4,730.00 "," $2,365.00 ",4/25/2017,4/28/2017,Shipped
489288,985245, Quick Bite Convenience Stores, $744.00 ," $3,720.00 "," $1,860.00 ",4/25/2017,4/28/2017,Shipped
804322,785432, Park & Eat LLC, $427.00 ," $2,135.00 "," $1,067.50 ",4/23/2017,4/28/2017,Shipped
961020,152689, YT Restaurants, $88.00 , $440.00 , $220.00 ,4/23/2017,4/28/2017,Shipped
979225,325698, Cascade Grovers, $644.00 ," $3,220.00 "," $1,610.00 ",4/24/2017,4/27/2017,Shipped
837243,785432, Park & Eat LLC, $84.00 , $420.00 , $210.00 ,4/22/2017,4/27/2017,Shipped
423778,785432, Park & Eat LLC, $204.00 ," $1,020.00 ", $510.00 ,4/21/2017,4/26/2017,Shipped
673648,985245, Quick Bite Convenience Stores, $944.00 ," $4,720.00 "," $2,360.00 ",4/21/2017,4/25/2017,Shipped
655972,152689, YT Restaurants, $337.00 ," $1,685.00 ", $842.50 ,4/20/2017,4/25/2017,Shipped
112652,785432, Park & Eat LLC, $209.00 ," $1,045.00 ", $522.50 ,4/19/2017,4/24/2017,Shipped
626315,325698, Cascade Grovers, $681.00 ," $3,405.00 "," $1,702.50 ",4/20/2017,4/22/2017,Shipped
154390,152689, YT Restaurants, $808.00 ," $4,040.00 "," $2,020.00 ",4/17/2017,4/22/2017,Shipped
707965,152689, YT Restaurants, $965.00 ," $4,825.00 "," $2,412.50 ",4/17/2017,4/22/2017,Shipped
918091,325698, Cascade Grovers, $890.00 ," $4,450.00 "," $2,225.00 ",4/19/2017,4/21/2017,Shipped
313423,152689, YT Restaurants, $93.00 , $465.00 , $232.50 ,4/16/2017,4/21/2017,Shipped
835858,325698, Cascade Grovers, $341.00 ," $1,705.00 ", $852.50 ,4/18/2017,4/20/2017,Shipped
432744,325698, Cascade Grovers, $610.00 ," $3,050.00 "," $1,525.00 ",4/18/2017,4/20/2017,Shipped
995990,985245, Quick Bite Convenience Stores, $355.00 ," $1,775.00 ", $887.50 ,4/17/2017,4/20/2017,Shipped
419187,985245, Quick Bite Convenience Stores, $765.00 ," $3,825.00 "," $1,912.50 ",4/16/2017,4/20/2017,Shipped
458555,325698, Cascade Grovers, $913.00 ," $4,565.00 "," $2,282.50 ",4/17/2017,4/19/2017,Shipped
655007,785432, Park & Eat LLC, $72.00 , $360.00 , $180.00 ,4/14/2017,4/19/2017,Shipped
868035,325698, Cascade Grovers, $803.00 ," $4,015.00 "," $2,007.50 ",4/16/2017,4/18/2017,Shipped
138529,785432, Park & Eat LLC, $186.00 , $930.00 , $465.00 ,4/13/2017,4/18/2017,Shipped
528987,152689, YT Restaurants, $924.00 ," $4,620.00 "," $2,310.00 ",4/13/2017,4/18/2017,Shipped
893739,985245, Quick Bite Convenience Stores, $844.00 ," $4,220.00 "," $2,110.00 ",4/13/2017,4/17/2017,Shipped
877503,985245, Quick Bite Convenience Stores, $253.00 ," $1,265.00 ", $632.50 ,4/13/2017,4/17/2017,Shipped
526190,152689, YT Restaurants, $552.00 ," $2,760.00 "," $1,380.00 ",4/12/2017,4/17/2017,Shipped
774683,325698, Cascade Grovers, $519.00 ," $2,595.00 "," $1,297.50 ",4/13/2017,4/16/2017,Shipped
898438,985245, Quick Bite Convenience Stores, $148.00 , $740.00 , $370.00 ,4/12/2017,4/16/2017,Shipped
185774,785432, Park & Eat LLC, $132.00 , $660.00 , $330.00 ,4/11/2017,4/16/2017,Shipped
816043,785432, Park & Eat LLC, $708.00 ," $3,540.00 "," $1,770.00 ",4/11/2017,4/16/2017,Shipped
504287,152689, YT Restaurants, $472.00 ," $2,360.00 "," $1,180.00 ",4/11/2017,4/16/2017,Shipped
937490,325698, Cascade Grovers, $703.00 ," $3,515.00 "," $1,757.50 ",4/13/2017,4/15/2017,Shipped
222901,325698, Cascade Grovers, $595.00 ," $2,975.00 "," $1,487.50 ",4/12/2017,4/14/2017,Shipped
523012,985245, Quick Bite Convenience Stores, $175.00 , $875.00 , $437.50 ,4/11/2017,4/14/2017,Shipped
939955,985245, Quick Bite Convenience Stores, $597.00 ," $2,985.00 "," $1,492.50 ",4/10/2017,4/14/2017,Shipped
790529,785432, Park & Eat LLC, $69.00 , $345.00 , $172.50 ,4/10/2017,4/14/2017,Shipped
478150,785432, Park & Eat LLC, $509.00 ," $2,545.00 "," $1,272.50 ",4/9/2017,4/14/2017,Shipped
764047,152689, YT Restaurants, $254.00 ," $1,270.00 ", $635.00 ,4/9/2017,4/14/2017,Shipped
940412,325698, Cascade Grovers, $665.00 ," $3,325.00 "," $1,662.50 ",4/11/2017,4/13/2017,Shipped
462799,985245, Quick Bite Convenience Stores, $585.00 ," $2,925.00 "," $1,462.50 ",4/9/2017,4/13/2017,Shipped
537312,325698, Cascade Grovers, $405.00 ," $2,025.00 "," $1,012.50 ",4/10/2017,4/12/2017,Shipped
391973,152689, YT Restaurants, $867.00 ," $4,335.00 "," $2,167.50 ",4/7/2017,4/12/2017,Shipped
912554,152689, YT Restaurants, $329.00 ," $1,645.00 ", $822.50 ,4/7/2017,4/12/2017,Shipped
477646,452584, Acme Grocery Stores, $100.00 , $500.00 , $250.00 ,4/9/2017,4/11/2017,Shipped
395145,325698, Cascade Grovers, $981.00 ," $4,905.00 "," $2,452.50 ",4/9/2017,4/11/2017,Shipped
966247,785432, Park & Eat LLC, $325.00 ," $1,625.00 ", $812.50 ,4/7/2017,4/11/2017,Shipped
798730,152689, YT Restaurants, $827.00 ," $4,135.00 "," $2,067.50 ",4/6/2017,4/11/2017,Shipped
185400,452584, Acme Grocery Stores, $475.00 ," $2,375.00 "," $1,187.50 ",4/8/2017,4/10/2017,Shipped
205440,325698, Cascade Grovers, $390.00 ," $1,950.00 ", $975.00 ,4/8/2017,4/10/2017,Shipped
918483,325698, Cascade Grovers, $761.00 ," $3,805.00 "," $1,902.50 ",4/7/2017,4/10/2017,Shipped
608033,985245, Quick Bite Convenience Stores, $866.00 ," $4,330.00 "," $2,165.00 ",4/6/2017,4/10/2017,Shipped
462275,325698, Cascade Grovers, $215.00 ," $1,075.00 ", $537.50 ,4/7/2017,4/9/2017,Shipped
304388,152689, YT Restaurants, $452.00 ," $2,260.00 "," $1,130.00 ",4/4/2017,4/9/2017,Shipped
732711,152689, YT Restaurants, $491.00 ," $2,455.00 "," $1,227.50 ",4/4/2017,4/9/2017,Shipped
590182,985245, Quick Bite Convenience Stores, $406.00 ," $2,030.00 "," $1,015.00 ",4/4/2017,4/8/2017,Shipped
715793,152689, YT Restaurants, $100.00 , $500.00 , $250.00 ,4/3/2017,4/8/2017,Shipped
981111,152689, YT Restaurants, $306.00 ," $1,530.00 ", $765.00 ,4/2/2017,4/7/2017,Shipped
153918,152689, YT Restaurants, $888.00 ," $4,440.00 "," $2,220.00 ",4/1/2017,4/6/2017,Shipped
586845,325698, Cascade Grovers, $520.00 ," $2,600.00 "," $1,300.00 ",4/3/2017,4/5/2017,Shipped
545150,325698, Cascade Grovers, $365.00 ," $1,825.00 ", $912.50 ,4/3/2017,4/5/2017,Shipped
416670,985245, Quick Bite Convenience Stores, $404.00 ," $2,020.00 "," $1,010.00 ",4/2/2017,4/5/2017,Shipped
317616,152689, YT Restaurants, $573.00 ," $2,865.00 "," $1,432.50 ",3/31/2017,4/5/2017,Shipped
853782,785432, Park & Eat LLC, $193.00 , $965.00 , $482.50 ,3/31/2017,4/4/2017,Shipped
793259,785432, Park & Eat LLC, $151.00 , $755.00 , $377.50 ,3/30/2017,4/4/2017,Shipped
159909,152689, YT Restaurants, $522.00 ," $2,610.00 "," $1,305.00 ",3/30/2017,4/4/2017,Shipped
389357,152689, YT Restaurants, $439.00 ," $2,195.00 "," $1,097.50 ",3/28/2017,4/3/2017,Shipped
617277,325698, Cascade Grovers, $637.00 ," $3,185.00 "," $1,592.50 ",3/30/2017,4/1/2017,Shipped
589280,785432, Park & Eat LLC, $645.00 ," $3,225.00 "," $1,612.50 ",3/27/2017,4/1/2017,Shipped
538106,152689, YT Restaurants, $282.00 ," $1,410.00 ", $705.00 ,3/26/2017,3/31/2017,Shipped
489709,325698, Cascade Grovers, $541.00 ," $2,705.00 "," $1,352.50 ",3/26/2017,3/28/2017,Shipped
888049,325698, Cascade Grovers, $471.00 ," $2,355.00 "," $1,177.50 ",3/26/2017,3/28/2017,Shipped
779061,985245, Quick Bite Convenience Stores, $765.00 ," $3,825.00 "," $1,912.50 ",3/25/2017,3/28/2017,Shipped
814534,785432, Park & Eat LLC, $413.00 ," $2,065.00 "," $1,032.50 ",3/23/2017,3/28/2017,Shipped
491863,325698, Cascade Grovers, $385.00 ," $1,925.00 ", $962.50 ,3/25/2017,3/27/2017,Shipped
275621,985245, Quick Bite Convenience Stores, $93.00 , $465.00 , $232.50 ,3/23/2017,3/27/2017,Shipped
721003,152689, YT Restaurants, $279.00 ," $1,395.00 ", $697.50 ,3/22/2017,3/27/2017,Shipped
522753,325698, Cascade Grovers, $491.00 ," $2,455.00 "," $1,227.50 ",3/24/2017,3/26/2017,Shipped
795978,785432, Park & Eat LLC, $275.00 ," $1,375.00 ", $687.50 ,3/20/2017,3/24/2017,Shipped
995178,785432, Park & Eat LLC, $93.00 , $465.00 , $232.50 ,3/20/2017,3/24/2017,Shipped
999861,452584, Acme Grocery Stores, $457.00 ," $2,285.00 "," $1,142.50 ",3/20/2017,3/22/2017,Shipped
202526,325698, Cascade Grovers, $827.00 ," $4,135.00 "," $2,067.50 ",3/20/2017,3/22/2017,Shipped
535906,152689, YT Restaurants, $382.00 ," $1,910.00 ", $955.00 ,3/17/2017,3/22/2017,Shipped
296801,325698, Cascade Grovers, $641.00 ," $3,205.00 "," $1,602.50 ",3/19/2017,3/21/2017,Shipped
108422,985245, Quick Bite Convenience Stores, $708.00 ," $3,540.00 "," $1,770.00 ",3/17/2017,3/21/2017,Shipped
298663,785432, Park & Eat LLC, $367.00 ," $1,835.00 ", $917.50 ,3/16/2017,3/21/2017,Shipped
865663,325698, Cascade Grovers, $61.00 , $305.00 , $152.50 ,3/18/2017,3/20/2017,Shipped
814713,325698, Cascade Grovers, $885.00 ," $4,425.00 "," $2,212.50 ",3/17/2017,3/19/2017,Shipped
122076,325698, Cascade Grovers, $881.00 ," $4,405.00 "," $2,202.50 ",3/16/2017,3/19/2017,Shipped
248156,325698, Cascade Grovers, $62.00 , $310.00 , $155.00 ,3/16/2017,3/18/2017,Shipped
854170,785432, Park & Eat LLC, $138.00 , $690.00 , $345.00 ,3/14/2017,3/18/2017,Shipped
220974,985245, Quick Bite Convenience Stores, $934.00 ," $4,670.00 "," $2,335.00 ",3/13/2017,3/17/2017,Shipped
401920,785432, Park & Eat LLC, $927.00 ," $4,635.00 "," $2,317.50 ",3/13/2017,3/17/2017,Shipped
959057,785432, Park & Eat LLC, $440.00 ," $2,200.00 "," $1,100.00 ",3/12/2017,3/17/2017,Shipped
406257,152689, YT Restaurants, $672.00 ," $3,360.00 "," $1,680.00 ",3/12/2017,3/17/2017,Shipped
550193,325698, Cascade Grovers, $611.00 ," $3,055.00 "," $1,527.50 ",3/14/2017,3/16/2017,Shipped
807995,325698, Cascade Grovers, $788.00 ," $3,940.00 "," $1,970.00 ",3/13/2017,3/16/2017,Shipped
333045,985245, Quick Bite Convenience Stores, $292.00 ," $1,460.00 ", $730.00 ,3/11/2017,3/15/2017,Shipped
755329,785432, Park & Eat LLC, $268.00 ," $1,340.00 ", $670.00 ,3/10/2017,3/15/2017,Shipped
674029,785432, Park & Eat LLC, $463.00 ," $2,315.00 "," $1,157.50 ",3/10/2017,3/15/2017,Shipped
946054,152689, YT Restaurants, $775.00 ," $3,875.00 "," $1,937.50 ",3/10/2017,3/15/2017,Shipped
973867,985245, Quick Bite Convenience Stores, $930.00 ," $4,650.00 "," $2,325.00 ",3/9/2017,3/13/2017,Shipped
229365,785432, Park & Eat LLC, $439.00 ," $2,195.00 "," $1,097.50 ",3/8/2017,3/13/2017,Shipped
980515,152689, YT Restaurants, $996.00 ," $4,980.00 "," $2,490.00 ",3/8/2017,3/13/2017,Shipped
106744,325698, Cascade Grovers, $670.00 ," $3,350.00 "," $1,675.00 ",3/10/2017,3/12/2017,Shipped
105310,325698, Cascade Grovers, $178.00 , $890.00 , $445.00 ,3/10/2017,3/12/2017,Shipped
585917,785432, Park & Eat LLC, $249.00 ," $1,245.00 ", $622.50 ,3/8/2017,3/12/2017,Shipped
263404,985245, Quick Bite Convenience Stores, $381.00 ," $1,905.00 ", $952.50 ,3/7/2017,3/11/2017,Shipped
865416,152689, YT Restaurants, $191.00 , $955.00 , $477.50 ,3/6/2017,3/11/2017,Shipped
379239,985245, Quick Bite Convenience Stores, $788.00 ," $3,940.00 "," $1,970.00 ",3/6/2017,3/10/2017,Shipped
264860,785432, Park & Eat LLC, $211.00 ," $1,055.00 ", $527.50 ,3/6/2017,3/10/2017,Shipped
642418,152689, YT Restaurants, $740.00 ," $3,700.00 "," $1,850.00 ",3/5/2017,3/10/2017,Shipped
323405,325698, Cascade Grovers, $408.00 ," $2,040.00 "," $1,020.00 ",3/5/2017,3/8/2017,Shipped
852937,325698, Cascade Grovers, $801.00 ," $4,005.00 "," $2,002.50 ",3/5/2017,3/8/2017,Shipped
332480,452584, Acme Grocery Stores, $658.00 ," $3,290.00 "," $1,645.00 ",3/5/2017,3/7/2017,Shipped
263600,325698, Cascade Grovers, $779.00 ," $3,895.00 "," $1,947.50 ",3/5/2017,3/7/2017,Shipped
419602,325698, Cascade Grovers, $583.00 ," $2,915.00 "," $1,457.50 ",3/4/2017,3/7/2017,Shipped
609848,785432, Park & Eat LLC, $159.00 , $795.00 , $397.50 ,3/1/2017,3/6/2017,Shipped
411716,325698, Cascade Grovers, $104.00 , $520.00 , $260.00 ,3/3/2017,3/5/2017,Shipped
182712,985245, Quick Bite Convenience Stores, $561.00 ," $2,805.00 "," $1,402.50 ",3/1/2017,3/4/2017,Shipped
475703,152689, YT Restaurants, $692.00 ," $3,460.00 "," $1,730.00 ",2/27/2017,3/4/2017,Shipped
822370,325698, Cascade Grovers, $425.00 ," $2,125.00 "," $1,062.50 ",3/1/2017,3/3/2017,Shipped
586383,325698, Cascade Grovers, $437.00 ," $2,185.00 "," $1,092.50 ",3/1/2017,3/3/2017,Shipped
498284,985245, Quick Bite Convenience Stores, $235.00 ," $1,175.00 ", $587.50 ,2/28/2017,3/3/2017,Shipped
242610,985245, Quick Bite Convenience Stores, $113.00 , $565.00 , $282.50 ,2/27/2017,3/3/2017,Shipped
893340,985245, Quick Bite Convenience Stores, $878.00 ," $4,390.00 "," $2,195.00 ",2/27/2017,3/3/2017,Shipped
429018,152689, YT Restaurants, $919.00 ," $4,595.00 "," $2,297.50 ",2/26/2017,3/3/2017,Shipped
845175,985245, Quick Bite Convenience Stores, $261.00 ," $1,305.00 ", $652.50 ,2/26/2017,3/2/2017,Shipped
650612,152689, YT Restaurants, $244.00 ," $1,220.00 ", $610.00 ,2/24/2017,3/1/2017,Shipped
100049,152689, YT Restaurants, $402.00 ," $2,010.00 "," $1,005.00 ",2/24/2017,3/1/2017,Shipped
451547,985245, Quick Bite Convenience Stores, $486.00 ," $2,430.00 "," $1,215.00 ",2/23/2017,2/27/2017,Shipped
967460,785432, Park & Eat LLC, $615.00 ," $3,075.00 "," $1,537.50 ",2/22/2017,2/27/2017,Shipped
900191,325698, Cascade Grovers, $809.00 ," $4,045.00 "," $2,022.50 ",2/24/2017,2/26/2017,Shipped
477078,985245, Quick Bite Convenience Stores, $641.00 ," $3,205.00 "," $1,602.50 ",2/22/2017,2/26/2017,Shipped
388600,785432, Park & Eat LLC, $601.00 ," $3,005.00 "," $1,502.50 ",2/22/2017,2/26/2017,Shipped
534745,152689, YT Restaurants, $208.00 ," $1,040.00 ", $520.00 ,2/20/2017,2/25/2017,Shipped
415494,325698, Cascade Grovers, $235.00 ," $1,175.00 ", $587.50 ,2/22/2017,2/24/2017,Shipped
608731,985245, Quick Bite Convenience Stores, $569.00 ," $2,845.00 "," $1,422.50 ",2/19/2017,2/23/2017,Shipped
